,volume,vwap,open,close,high,low,time,n,inliquidity
1884,362.1406723900004,1837.0278,1841.9,1835.3,1843.0,1834.51,2021-06-26 20:12:00,337,-1.0632808367955964
1885,443.2568863700001,1725.5211,1726.86,1723.3,1728.82387696,1723.0,2021-06-26 05:16:00,194,-1.0626521816428225
1886,10.674444360000003,1959.9733,1960.63,1959.63,1960.64,1959.29,2021-07-18 03:18:00,48,-1.0625836253313135
1887,126.78113728,1789.3404,1791.66,1786.92,1793.0,1786.76,2021-06-26 15:15:00,249,-1.0624864415298265
1888,126.0704021900001,1945.6168,1947.3,1943.7,1947.3,1943.51,2021-07-13 17:55:00,174,-1.0624790824430377
1889,151.29965779000003,1965.1956,1967.7,1964.23,1968.4,1963.53,2021-06-24 09:34:00,166,-1.0623374730818462
1890,63.218844900000015,2115.5027,2116.36,2114.0,2117.04,2113.2,2021-07-01 16:51:00,105,-1.0620211342206283
1891,302.82232998999984,2102.494,2104.51,2100.42,2105.23,2100.01,2021-06-30 00:54:00,183,-1.0619919494778869
1892,46.00493306000001,2115.9939,2118.67,2115.88,2118.81,2115.14,2021-07-10 21:24:00,124,-1.0619870012790906
1893,159.37112588999995,2204.4881,2207.15,2202.51,2207.5,2202.02,2021-06-30 15:23:00,198,-1.0617467518901202
1894,43.79296554999999,1761.5845,1763.4,1760.91,1763.8,1760.87,2021-06-26 17:25:00,133,-1.0616879046885712
1895,484.87829455999986,1935.2857,1939.1,1932.02,1940.9,1931.73,2021-06-22 14:54:00,344,-1.0613890644544892
1896,99.97140317999997,2123.8904,2126.92,2122.97,2131.0,2122.83,2021-06-20 12:46:00,175,-1.0612260250235144
1897,203.02802469999992,2119.7514,2120.77,2118.34,2120.77,2117.0,2021-07-10 03:47:00,108,-1.060935414967134
1898,171.07665852000005,1760.326,1762.16,1758.01,1763.0,1757.6,2021-06-26 06:31:00,222,-1.060839747451656
1899,53.47592733,2130.4884,2132.48,2129.63,2132.49,2129.27,2021-07-01 07:31:00,126,-1.060692133996422
1900,221.40397393000003,2210.0386,2211.43,2208.71,2211.82942827,2208.42,2021-06-29 18:06:00,116,-1.0603218669398191
1901,382.66211185999987,1905.3593,1909.1,1903.07,1909.8,1901.78,2021-06-22 17:20:00,298,-1.0599182509485605
